FID,FID_sweep_,ID,GRIDCODE,FID_Sweep1,FID_Swee_1,distance,FID_Swee_2,Identifier,Identifi_1,Identifi_2,Latitude,Longitude,BUFF_DIST,ORIG_FID,ToBufDist,FromBufDst,F_AREA
137,92,93,24,26,-1,0.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,4000.000000000000000,3500.000000000000000,881.873298252000041
138,93,94,176,181,4,-1500.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,2500.000000000000000,2000.000000000000000,881.886857661000022
139,94,95,24,26,-1,0.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,4000.000000000000000,3500.000000000000000,881.878404639999985
140,95,96,152,243,6,-500.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,3500.000000000000000,3000.000000000000000,4409.473243419999562
141,96,97,24,26,-1,0.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,4000.000000000000000,3500.000000000000000,881.883711881999943
142,97,98,31,26,-1,0.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,4000.000000000000000,3500.000000000000000,101214.913906999994651
143,97,98,31,212,5,-1000.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,3000.000000000000000,2500.000000000000000,1068.182725290000008
144,97,98,31,243,6,-500.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,3500.000000000000000,3000.000000000000000,58163.662482699997781
145,98,99,24,26,-1,0.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,4000.000000000000000,3500.000000000000000,881.904547469000022
146,99,100,31,26,-1,0.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,4000.000000000000000,3500.000000000000000,1595.360498889999917
147,99,100,31,243,6,-500.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,3500.000000000000000,3000.000000000000000,168.455778688000009
148,100,101,121,212,5,-1000.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,3000.000000000000000,2500.000000000000000,881.900558950999994
149,101,102,31,26,-1,0.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,4000.000000000000000,3500.000000000000000,878.075029333999964
150,101,102,31,243,6,-500.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,3500.000000000000000,3000.000000000000000,3.838841454790000
151,102,103,61,212,5,-1000.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,3000.000000000000000,2500.000000000000000,881.906066854999949
152,103,104,121,212,5,-1000.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,3000.000000000000000,2500.000000000000000,1763.812781509999922
153,104,105,121,212,5,-1000.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,3000.000000000000000,2500.000000000000000,200.861665743999993
154,104,105,121,243,6,-500.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,3500.000000000000000,3000.000000000000000,681.049312499000052
155,105,106,152,26,-1,0.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,4000.000000000000000,3500.000000000000000,22374.768646900000022
156,106,107,61,26,-1,0.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,4000.000000000000000,3500.000000000000000,484.143511171000000
157,107,108,152,243,6,-500.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,3500.000000000000000,3000.000000000000000,6173.391860970000380
158,108,109,176,243,6,-500.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,3500.000000000000000,3000.000000000000000,881.927695048000032
159,109,110,61,26,-1,0.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,4000.000000000000000,3500.000000000000000,416617.546254999993835
160,109,110,61,57,0,-3500.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,500.000000000000000,0.000000000000000,26636.384969099999580
161,109,110,61,88,1,-3000.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,1000.000000000000000,500.000000000000000,107980.261444000003394
162,109,110,61,119,2,-2500.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,1500.000000000000000,1000.000000000000000,229243.203692999988561
163,109,110,61,150,3,-2000.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,2000.000000000000000,1500.000000000000000,317393.136510999989696
164,109,110,61,181,4,-1500.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,2500.000000000000000,2000.000000000000000,360395.537018999981228
165,109,110,61,212,5,-1000.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,3000.000000000000000,2500.000000000000000,400139.970648000016809
166,109,110,61,243,6,-500.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,3500.000000000000000,3000.000000000000000,426337.479114999994636
167,110,111,152,26,-1,0.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,4000.000000000000000,3500.000000000000000,26431.668711599999369
168,110,111,152,181,4,-1500.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,2500.000000000000000,2000.000000000000000,11178.329392300000109
169,110,111,152,212,5,-1000.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,3000.000000000000000,2500.000000000000000,28413.355357699998422
170,110,111,152,243,6,-500.000000000000000,28,2014_59,59.000000000000000,20.233333333299999,47.975700000000003,-119.563216699999998,4000.000000000000000,28,3500.000000000000000,3000.000000000000000,7987.562892009999814
171,169,170,24,20,-1,0.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,4000.000000000000000,3500.000000000000000,496.394702646999974
172,170,171,21,20,-1,0.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,4000.000000000000000,3500.000000000000000,885.459663395000007
173,171,172,37,20,-1,0.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,4000.000000000000000,3500.000000000000000,885.459103421000009
174,172,173,24,20,-1,0.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,4000.000000000000000,3500.000000000000000,1708.362593130000050
175,175,176,24,20,-1,0.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,4000.000000000000000,3500.000000000000000,1770.953175030000011
176,176,177,121,20,-1,0.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,4000.000000000000000,3500.000000000000000,885.475374037000051
177,178,179,121,20,-1,0.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,4000.000000000000000,3500.000000000000000,71.850445161600007
178,178,179,121,237,6,-500.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,3500.000000000000000,3000.000000000000000,813.630599679000056
179,179,180,61,20,-1,0.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,4000.000000000000000,3500.000000000000000,11192.391025000000809
180,180,181,24,237,6,-500.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,3500.000000000000000,3000.000000000000000,1770.976238640000020
181,181,182,152,237,6,-500.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,3500.000000000000000,3000.000000000000000,885.493511548000015
182,182,183,23,20,-1,0.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,4000.000000000000000,3500.000000000000000,23512.335011999999551
183,182,183,23,237,6,-500.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,3500.000000000000000,3000.000000000000000,13972.052807899999607
184,183,184,176,237,6,-500.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,3500.000000000000000,3000.000000000000000,2656.490518709999833
185,184,185,24,237,6,-500.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,3500.000000000000000,3000.000000000000000,9740.418857740000021
186,185,186,61,20,-1,0.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,4000.000000000000000,3500.000000000000000,885.497400656999957
187,186,187,61,20,-1,0.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,4000.000000000000000,3500.000000000000000,101332.028613999995287
188,186,187,61,206,5,-1000.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,3000.000000000000000,2500.000000000000000,2654.652448929999991
189,186,187,61,237,6,-500.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,3500.000000000000000,3000.000000000000000,60425.640502800000831
190,187,188,24,206,5,-1000.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,3000.000000000000000,2500.000000000000000,885.513026660000037
191,188,189,24,206,5,-1000.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,3000.000000000000000,2500.000000000000000,965.931981042999951
192,188,189,24,237,6,-500.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,3500.000000000000000,3000.000000000000000,9660.259606030000214
193,189,190,31,206,5,-1000.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,3000.000000000000000,2500.000000000000000,27.839393718800000
194,189,190,31,237,6,-500.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,3500.000000000000000,3000.000000000000000,3514.213697969999885
195,190,191,69,237,6,-500.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,3500.000000000000000,3000.000000000000000,885.515903172999970
196,191,192,195,206,5,-1000.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,3000.000000000000000,2500.000000000000000,1390.639604949999921
197,191,192,195,237,6,-500.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,3500.000000000000000,3000.000000000000000,3036.975296890000209
198,192,193,69,206,5,-1000.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,3000.000000000000000,2500.000000000000000,567.584712921999994
199,192,193,69,237,6,-500.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,3500.000000000000000,3000.000000000000000,1203.469526610000003
200,193,194,195,237,6,-500.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,3500.000000000000000,3000.000000000000000,2656.577829949999796
201,194,195,37,206,5,-1000.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,3000.000000000000000,2500.000000000000000,885.531986856000003
202,195,196,195,237,6,-500.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,3500.000000000000000,3000.000000000000000,1771.061555159999898
203,196,197,176,175,4,-1500.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,2500.000000000000000,2000.000000000000000,2656.618098720000035
204,197,198,122,175,4,-1500.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,2500.000000000000000,2000.000000000000000,1771.077287990000059
205,198,199,176,144,3,-2000.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,2000.000000000000000,1500.000000000000000,885.553104276999989
206,199,200,121,144,3,-2000.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,2000.000000000000000,1500.000000000000000,1970.857778379999900
207,199,200,121,175,4,-1500.000000000000000,20,2014_48,48.000000000000000,20.233333333299999,47.739148000000000,-119.342428999999996,4000.000000000000000,20,2500.000000000000000,2000.000000000000000,5078.132179090000136
