FID,FID_sweep_,ID,GRIDCODE,FID_Buffer,Id_1,FromBufDst,ToBufDist,F_AREA,Identifier
229,1370,1371,23,-1,0,0.000000000000000,0.000000000000000,4021.414363729999877,2011_17
230,1390,1391,24,-1,0,0.000000000000000,0.000000000000000,9992.243409830000019,2011_17
231,1392,1393,62,-1,0,0.000000000000000,0.000000000000000,2627.844928840000193,2011_17
232,1400,1401,62,-1,0,0.000000000000000,0.000000000000000,739.075364924000041,2011_17
233,1404,1405,24,-1,0,0.000000000000000,0.000000000000000,2297.397119310000107,2011_17
234,1447,1448,42,-1,0,0.000000000000000,0.000000000000000,6431.216257109999788,2011_17
235,1449,1450,23,-1,0,0.000000000000000,0.000000000000000,2401.286374880000039,2011_17
236,1450,1451,23,-1,0,0.000000000000000,0.000000000000000,2616.749292259999947,2011_17
237,1451,1452,121,-1,0,0.000000000000000,0.000000000000000,1304.076678509999965,2011_17
238,1452,1453,122,-1,0,0.000000000000000,0.000000000000000,949.383235875999958,2011_17
239,1453,1454,121,-1,0,0.000000000000000,0.000000000000000,1351.263463020000017,2011_17
240,1454,1455,21,-1,0,0.000000000000000,0.000000000000000,1587.476828300000079,2011_1
241,1455,1456,52,-1,0,0.000000000000000,0.000000000000000,1363.834492779999891,2011_1
242,1457,1458,24,-1,0,0.000000000000000,0.000000000000000,32.833433904499998,2011_1
243,1465,1466,62,-1,0,0.000000000000000,0.000000000000000,11.051755902400000,2011_1
244,1475,1476,24,-1,0,0.000000000000000,0.000000000000000,736.399786088000042,
245,1476,1477,24,-1,0,0.000000000000000,0.000000000000000,541.964664070000026,
246,1482,1483,24,-1,0,0.000000000000000,0.000000000000000,3793.467809459999899,
247,1485,1486,142,-1,0,0.000000000000000,0.000000000000000,1265.054802610000024,2011_1
248,1492,1493,23,-1,0,0.000000000000000,0.000000000000000,3777.347052669999812,
249,1494,1495,42,-1,0,0.000000000000000,0.000000000000000,4167.504308919999858,2011_1
250,1500,1501,62,-1,0,0.000000000000000,0.000000000000000,1177.516541770000003,
251,1502,1503,21,-1,0,0.000000000000000,0.000000000000000,125.969694372999996,
252,1511,1512,23,-1,0,0.000000000000000,0.000000000000000,3874.154495729999780,2011_1
253,1514,1515,42,-1,0,0.000000000000000,0.000000000000000,1073.826128789999984,
254,1526,1527,23,-1,0,0.000000000000000,0.000000000000000,14.749240961800000,
255,1575,1576,24,-1,0,0.000000000000000,0.000000000000000,3484.895803339999929,
256,1585,1586,62,-1,0,0.000000000000000,0.000000000000000,235.490285774000000,
257,1593,1594,23,-1,0,0.000000000000000,0.000000000000000,1425.292535779999980,
258,1612,1613,24,-1,0,0.000000000000000,0.000000000000000,608.460232231999953,2011_1
259,1614,1615,62,-1,0,0.000000000000000,0.000000000000000,1459.831241670000054,
260,1624,1625,24,-1,0,0.000000000000000,0.000000000000000,115.912178124999997,2011_1
261,1626,1627,24,-1,0,0.000000000000000,0.000000000000000,7.495020452970000,2011_1
262,1629,1630,23,-1,0,0.000000000000000,0.000000000000000,353.342466210999987,2011_8
263,1631,1632,61,-1,0,0.000000000000000,0.000000000000000,303.190793557999996,
264,1641,1642,23,-1,0,0.000000000000000,0.000000000000000,5.370770757400000,2011_1
265,1646,1647,24,-1,0,0.000000000000000,0.000000000000000,2429.788716999999906,
266,1654,1655,24,-1,0,0.000000000000000,0.000000000000000,8805.482362790000479,2011_1
267,1655,1656,23,-1,0,0.000000000000000,0.000000000000000,1247.937253470000087,2011_8
268,1658,1659,21,-1,0,0.000000000000000,0.000000000000000,610.706327484999974,2011_8
269,1659,1660,21,-1,0,0.000000000000000,0.000000000000000,901.650633778000042,
270,1660,1661,23,-1,0,0.000000000000000,0.000000000000000,1266.439328339999975,2011_1
